isbn13	titulo	link_detalle	link_imagen	materia	autor	editorial	fecha_pub	id_coleccion	autor_principal	link_indice	link_resenya	precio	tipo_iva	paginas
9788498763096	Derecho Italiano de Sociedades (Manual breve)	http://www.tirant.com/detalle?articulo=9788498763096	http://www.tirant.com/portadas/9788498763096.jpg	0100000000|0101000000|0101170000|0100000000|0117000000|0117010000|	|N. Abriani |L. Calvosa |G. Giannelli |F. Guerrera |G. Guizzi |C. Motti |M. Notari |A. Paciello |D. Regoli |G. A. Rescio |R. Rosapepe |M. Stella Richter jr. |A. Toffoletto	Tirant lo Blanch	10/2008	58	N. Abriani	http://www.tirant.com/indexes/9788498763096.txt	http://www.tirant.com/resenyas/9788498763096-resenya.txt	35.00	3	643
9788498760958	Relaciones Intergubernamentales y Desarrollo Local	http://www.tirant.com/detalle?articulo=9788498760958	http://www.tirant.com/portadas/9788498760958.jpg	0100000000|0102000000|0102060000|0100000000|0117000000|0117010000|	|José Joaquín Fernández Allés |Gloria Trocello	Tirant lo Blanch	2008	39	José Joaquín Fernández Allés	http://www.tirant.com/indexes/9788498760958.txt	http://www.tirant.com/resenyas/9788498760958-resenya.txt	21.00	3	372
9788498763225	Vademécum de derecho tributario	http://www.tirant.com/detalle?articulo=9788498763225	http://www.tirant.com/portadas/9788498763225.jpg	0100000000|0106000000|0106010000|0100000000|0117000000|0117010000|	|Ana Belén Macho Pérez	Tirant lo Blanch	10/2008	2692	Ana Belén Macho Pérez	http://www.tirant.com/indexes/9788498763225.txt	http://www.tirant.com/resenyas/9788498763225-resenya.txt	7.00	3	255
9788498763256	Concurso de Acreedores en el sector de la construcción	http://www.tirant.com/detalle?articulo=9788498763256	http://www.tirant.com/portadas/9788498763256.jpg	0100000000|0101000000|0101280000|	|Enrique Sanjuan Muñoz	Tirant lo Blanch	10/2008	44	Enrique Sanjuan Muñoz	http://www.tirant.com/indexes/9788498763256.txt	http://www.tirant.com/resenyas/9788498763256-resenya.txt	41.00	3	495
9788498763300	El Derecho de Propiedad y Otros Derechos Reales en el Derecho Civil de Cataluña	http://www.tirant.com/detalle?articulo=9788498763300	http://www.tirant.com/portadas/9788498763300.jpg	0100000000|0101000000|0101090000|0101090100|0100000000|0117000000|0117010000|	|Adoración Padial Albás |Mª Dolors Toldrà Roca	Tirant lo Blanch	2008	39	Adoración Padial Albás	http://www.tirant.com/indexes/9788498763300.txt	http://www.tirant.com/resenyas/9788498763300-resenya.txt	14.00	3	206
9788498763317	El rescripto del Papa Urbano VIII sobre la festa o Misteri d´ Elx	http://www.tirant.com/detalle?articulo=9788498763317	http://www.tirant.com/portadas/9788498763317.jpg	0300000000|0307000000|0300000000|0319000000|	|José Antonio Pérez Juan |y otros	Tirant lo Blanch	2008	2900	José Antonio Pérez Juan	http://www.tirant.com/indexes/9788498763317.txt	http://www.tirant.com/resenyas/9788498763317-resenya.txt	14.00	3	160
9788498769197	Fundamentos de Derecho Penal Parte General	http://www.tirant.com/detalle?articulo=9788498769197	http://www.tirant.com/portadas/9788498769197.jpg	0100000000|0103000000|0103010000|	|José Miguel Zugaldía Espinar |María Rosa Moreno-Torres Herrera |Esteban Juan Pérez Alonso |Elena B. Marín de Espinosa Ceballos |María Inmaculada Ramos Tapia	Tirant lo Blanch	09/2010	2646	José Miguel Zugaldía Espinar	http://www.tirant.com/indexes/9788498769197.txt	http://www.tirant.com/resenyas/9788498769197-resenya.txt	26.40	3	596
9788498763201	La responsabilidad social de las empresas y la ciudadanía corporativa en la Comunitat Valenciana	http://www.tirant.com/detalle?articulo=9788498763201	http://www.tirant.com/portadas/9788498763201.jpg	0200000000|0205000000|0205050000|0200000000|0215000000|	|Inmaculada Serra Yoldi |Antonia Sajardo Moreno	Tirant lo Blanch	2008	2664	Inmaculada Serra Yoldi	http://www.tirant.com/indexes/9788498763201.txt	http://www.tirant.com/resenyas/9788498763201-resenya.txt	14.00	3	219
9788498763423	Aprender de los grandes cambios vitales	http://www.tirant.com/detalle?articulo=9788498763423	http://www.tirant.com/portadas/9788498763423.jpg	0300000000|0309000000|0309020000|0300000000|0319000000|	|Josefa Pérez Blasco	Tirant lo Blanch	11/2008	2624	Josefa Pérez Blasco	http://www.tirant.com/indexes/9788498763423.txt	http://www.tirant.com/resenyas/9788498763423-resenya.txt	13.00	3	239
9788498763362	Patriotas y ciudadanos	http://www.tirant.com/detalle?articulo=9788498763362	http://www.tirant.com/portadas/9788498763362.jpg	0300000000|0309000000|0309010000|0300000000|0319000000|	|Alejandro Mayordomo |Juan Manuel Fernández Soria	Tirant lo Blanch	11/2008	2624	Alejandro Mayordomo	http://www.tirant.com/indexes/9788498763362.txt	http://www.tirant.com/resenyas/9788498763362-resenya.txt	22.00	3	435
9788498763355	El Derecho a través de los géneros cinematográficos	http://www.tirant.com/detalle?articulo=9788498763355	http://www.tirant.com/portadas/9788498763355.jpg	0100000000|0115000000|0100000000|0117000000|0117010000|	|Juan Antonio Gómez García |Benjamín Rivaya |Xacobe Bastida |Federico Arcos |José Manuel Fuentes |José Luis Muñoz de Baena |Pablo Iglesias |Emilio G. Romero	Tirant lo Blanch	11/2008	2324	Juan Antonio Gómez García	http://www.tirant.com/indexes/9788498763355.txt	http://www.tirant.com/resenyas/9788498763355-resenya.txt	11.00	3	377
9788498763348	Conceptos y Teorías sobre Educación	http://www.tirant.com/detalle?articulo=9788498763348	http://www.tirant.com/portadas/9788498763348.jpg	0300000000|0309000000|0309020000|0300000000|0319000000|	|Vicent Horcas López |Piedad Mª Sahuquillo Mateo |Francesc J. Sánchez i Peris	Tirant lo Blanch	11/2008	2624	Vicent Horcas López	http://www.tirant.com/indexes/9788498763348.txt	http://www.tirant.com/resenyas/9788498763348-resenya.txt	15.00	3	222
9788498762563	Xenofobia y Multiculturalidad	http://www.tirant.com/detalle?articulo=9788498762563	http://www.tirant.com/portadas/9788498762563.jpg	0200000000|0205000000|0205010000|0200000000|0215000000|	|Gonzalo Herranz de Rafael	Tirant lo Blanch	11/2008	49	Gonzalo Herranz de Rafael	http://www.tirant.com/indexes/9788498762563.txt	http://www.tirant.com/resenyas/9788498762563-resenya.txt	14.00	3	206
9788498763249	La competencia objetiva en la Jurisdicción Contencioso Administrativa	http://www.tirant.com/detalle?articulo=9788498763249	http://www.tirant.com/portadas/9788498763249.jpg	0100000000|0102000000|0102120000|	|Ángel Ardura Pérez |Francisco Javier Nogales Romeo |C. Romero Rey	Tirant lo Blanch	11/2008	44	Ángel Ardura Pérez	http://www.tirant.com/indexes/9788498763249.txt	http://www.tirant.com/resenyas/9788498763249-resenya.txt	35.00	3	476
9788498763461	Urbanismo en la Comunidad Valenciana . Homenaje a José Luis Lorente Tallada	http://www.tirant.com/detalle?articulo=9788498763461	http://www.tirant.com/portadas/9788498763461.jpg	0100000000|0102000000|0102070000|0102070100|0100000000|0117000000|0117010000|	|Jorge Lorente Pinazo |y otros	Tirant lo Blanch	2008	51	Jorge Lorente Pinazo	http://www.tirant.com/indexes/9788498763461.txt	http://www.tirant.com/resenyas/9788498763461-resenya.txt	50.00	3	1406
9788498763386	Las funciones políticas del Secretario General de Naciones Unidas	http://www.tirant.com/detalle?articulo=9788498763386	http://www.tirant.com/portadas/9788498763386.jpg	0100000000|0109000000|0109010000|0100000000|0117000000|0117010000|	|Susana Sanz Caballero	Tirant lo Blanch	11/2008	39	Susana Sanz Caballero	http://www.tirant.com/indexes/9788498763386.txt	http://www.tirant.com/resenyas/9788498763386-resenya.txt	12.00	3	148
9788498763379	Convenio colectivo aplicable en la empresa por razón de su actividad	http://www.tirant.com/detalle?articulo=9788498763379	http://www.tirant.com/portadas/9788498763379.jpg	0100000000|0104000000|0104070000|0100000000|0117000000|0117010000|	|Javier Thibault Aranda	Tirant lo Blanch	11/2008	39	Javier Thibault Aranda	http://www.tirant.com/indexes/9788498763379.txt	http://www.tirant.com/resenyas/9788498763379-resenya.txt	12.00	3	196
9788498763409	Protección por desempleo El sistema tras las últimas reformas	http://www.tirant.com/detalle?articulo=9788498763409	http://www.tirant.com/portadas/9788498763409.jpg	0100000000|0104000000|0104100000|0100000000|0117000000|0117010000|	|Raquel Poquet Catalá	Tirant lo Blanch	11/2008	41	Raquel Poquet Catalá	http://www.tirant.com/indexes/9788498763409.txt	http://www.tirant.com/resenyas/9788498763409-resenya.txt	11.00	3	174
9788498763416	Seguridad pública y policía administrativa de seguridad	http://www.tirant.com/detalle?articulo=9788498763416	http://www.tirant.com/portadas/9788498763416.jpg	0100000000|0102000000|0102010000|0100000000|0117000000|0117010000|	|Luciano Parejo Alfonso	Tirant lo Blanch	11/2008	40	Luciano Parejo Alfonso	http://www.tirant.com/indexes/9788498763416.txt	http://www.tirant.com/resenyas/9788498763416-resenya.txt	12.00	3	149
9788498763553	Ley de Régimen Jurídico de las Administraciones Públicas y del Procedimiento Administrativo Común	http://www.tirant.com/detalle?articulo=9788498763553	http://www.tirant.com/portadas/9788498763553.jpg	0100000000|0102000000|0102030000|	|Luciano Parejo Alfonso |Antonio Descalzo González	Tirant lo Blanch	11/2008	37	Luciano Parejo Alfonso	http://www.tirant.com/indexes/9788498763553.txt	http://www.tirant.com/resenyas/9788498763553-resenya.txt	5.00	3	158
9788498763119	Mujeres , derechos y ciudadanías	http://www.tirant.com/detalle?articulo=9788498763119	http://www.tirant.com/portadas/9788498763119.jpg	0100000000|0104000000|0104080000|0104080300|0100000000|0117000000|0117010000|0200000000|0205000000|0205060000|0200000000|0215000000|	|Ruth Mestre i Mestre |Maggy Barrere Unzueta |Elena Beltrán Pedreira |Arantxa Campos rubio |Cecilia Cortesi Venturini |Gemma Fabregat Monfort |Pilar Giménez Alcocer |Tamar Pitch |Ana Rubio Castro |Fleur Van Leeuwen	Tirant lo Blanch	11/2008	39	Ruth Mestre i Mestre	http://www.tirant.com/indexes/9788498763119.txt	http://www.tirant.com/resenyas/9788498763119-resenya.txt	16.00	3	285
9788498763614	Educación y Género	http://www.tirant.com/detalle?articulo=9788498763614	http://www.tirant.com/portadas/9788498763614.jpg	0300000000|0309000000|0309030000|0300000000|0319000000|	|Carmen Jiménez Fernández |Gloria Pérez Serrano |Leonor Buendía Eisman |Isabel Cantón Mayo |Cristina Cardona Moltó |Pilar Colás Bravo |Araceli Estebaranz García |María Dolores García Fernández |Fuensanta Hernández Pina |Quintina Martín-Moreno Cerrillo |Mar	Tirant lo Blanch	2008	2624	Carmen Jiménez Fernández	http://www.tirant.com/indexes/9788498763614.txt	http://www.tirant.com/resenyas/9788498763614-resenya.txt	22.00	3	423
9788498763515	La prevención de la contaminación por la explotación de hidrocarburos en el mar	http://www.tirant.com/detalle?articulo=9788498763515	http://www.tirant.com/portadas/9788498763515.jpg	0100000000|0102000000|0102150000|0100000000|0117000000|0117010000|	|Luisa Rodríguez Lucas	Tirant lo Blanch	11/2008	39	Luisa Rodríguez Lucas	http://www.tirant.com/indexes/9788498763515.txt	http://www.tirant.com/resenyas/9788498763515-resenya.txt	27.00	3	470
E000000000896	Revista Jurídica de Canarias Nº 15/2009	http://www.tirant.com/detalle?articulo=E000000000896	http://www.tirant.com/portadas/E000000000896.jpg	0100000000|0114000000|0100000000|0117000000|0117010000|	|Víctor Caba Villarejo	Tirant lo Blanch	10/2009	2629	Víctor Caba Villarejo	http://www.tirant.com/indexes/E000000000896.txt	http://www.tirant.com/resenyas/E000000000896-resenya.txt	19.00	3	618
9788498763522	Vademécum de derecho mercantil	http://www.tirant.com/detalle?articulo=9788498763522	http://www.tirant.com/portadas/9788498763522.jpg	0100000000|0101000000|0101020000|0100000000|0117000000|0117010000|	|José F. López Navarro	Tirant lo Blanch	12/2008	2692	José F. López Navarro	http://www.tirant.com/indexes/9788498763522.txt	http://www.tirant.com/resenyas/9788498763522-resenya.txt	6.00	3	70
9788498763584	Responsabilidad Patrimonial del Estado en la Administración de Justicia	http://www.tirant.com/detalle?articulo=9788498763584	http://www.tirant.com/portadas/9788498763584.jpg	0100000000|0117000000|0117010000|	|Augusto González Alonso	Tirant lo Blanch	12/2008	44	Augusto González Alonso	http://www.tirant.com/indexes/9788498763584.txt	http://www.tirant.com/resenyas/9788498763584-resenya.txt	27.00	3	325
9788498763720	Política social de mercado de trabajo en España	http://www.tirant.com/detalle?articulo=9788498763720	http://www.tirant.com/portadas/9788498763720.jpg	0200000000|0206000000|0200000000|0215000000|	|Félix Herrador Buendía	Tirant lo Blanch	12/2008	53	Félix Herrador Buendía	http://www.tirant.com/indexes/9788498763720.txt	http://www.tirant.com/resenyas/9788498763720-resenya.txt	16.00	3	334
9788498763713	Adquisición y pérdida de la condición de funcionario	http://www.tirant.com/detalle?articulo=9788498763713	http://www.tirant.com/portadas/9788498763713.jpg	0100000000|0102000000|0102100000|0100000000|0117000000|0117010000|	|Juan Antonio Martínez Corral |Rafael Manzana Laguarda	Tirant lo Blanch	12/2008	39	Juan Antonio Martínez Corral	http://www.tirant.com/indexes/9788498763713.txt	http://www.tirant.com/resenyas/9788498763713-resenya.txt	25.00	3	271
9788498763577	Enfermedades profesionales	http://www.tirant.com/detalle?articulo=9788498763577	http://www.tirant.com/portadas/9788498763577.jpg	0100000000|0104000000|0104120000|0100000000|0117000000|0117010000|	|José Francisco Blasco Lahoz	Tirant lo Blanch	12/2008	44	José Francisco Blasco Lahoz	http://www.tirant.com/indexes/9788498763577.txt	http://www.tirant.com/resenyas/9788498763577-resenya.txt	45.00	3	774
9788498764239	El Estrecho de Gibraltar como espacio jurídico común	http://www.tirant.com/detalle?articulo=9788498764239	http://www.tirant.com/portadas/9788498764239.jpg	0100000000|0109000000|0109010000|0100000000|0117000000|0117010000|	|José Joaquín Fernández Allés |y otros	Tirant lo Blanch	05/2009	39	José Joaquín Fernández Allés	http://www.tirant.com/indexes/9788498764239.txt	http://www.tirant.com/resenyas/9788498764239-resenya.txt	25.00	3	453
